#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(16.2549620, -12.3748622, -1.6572828, -0.5298236, -0.2711574, -0.7068750, -0.3822151,  2.1992102,  2.6525752,  7.6057838,  3.4981233,  9.0269018,  3.2757865,  6.8545954,  3.4431916,  7.4454240,  6.3608899,  5.6095070,  0.1046906,  5.3638956,  1.4261787,  0.7423692,  7.7822378,  3.4416338,  5.8070793, -2.2125583,  8.5539554)    0    0 367.95317043  0 3.960 250.22448794
( 8.0211517, -10.3069493, -12.0384086,  0.5371683, -0.2684444,  0.6121917, -0.5144017,  1.1507815,  3.6329718, 10.6423197, -0.1120164, -1.6489322,  2.3256175,  3.4024712,  4.6801125,  8.2226028,  7.4058193,  0.9905106,  4.3129523,  4.7073900,  4.5961979,  1.7584195,  6.3367042,  2.4791782,  2.0880179,  0.3344838,  3.5709541)    0    0  -8.62227097  3 3.880  69.23128678
(17.5350871, -13.1537563, -4.5360574, -0.3675176,  0.0026826, -0.8704788, -0.3273994,  3.6608871,  0.7828038,  3.4670020,  0.4342931,  0.1578853,  1.5429328,  1.3401570,  0.7658838, -4.0086221,  5.7694016,  0.0346982,  4.0339296,  3.4183246,  2.6039311,  5.8461467,  0.9123956,  4.4585569,  1.4983462,  6.5633351,  2.0349057)    0    0 208.10419907  6 3.480 111.88209886
(18.6475711, -16.2920195, -11.4823538, -0.3220014, -0.5958088, -0.4262524,  0.5996965,  4.0898280,  4.2541611,  1.9240512,  3.0906814,  0.2762842,  6.7492863,  4.0120708,  3.8584820,  5.7798519,  4.8799687,  0.7553381,  1.4599357,  0.6299628,  2.7107832,  1.1569840,  7.5613631,  4.5390969,  5.5978979,  3.2041972,  0.3119537)    0    0  65.92678548  5 3.240  32.93538471
( 9.4735950, -10.5445120, -3.4718662, -0.7192257,  0.4576119,  0.0496769,  0.5204209, 10.0441408,  8.1957342,  1.2522434, -1.7917400,  5.3325352,  7.3802467,  5.6768006,  3.0621512,  3.1769799,  1.7297594, -1.5388611,  3.9430347,  7.2687303,  3.6292872,  6.3556111,  5.2322325,  5.6482600,  2.8386873,  3.9409609, 12.4876862)    0    0 -753.72459023  2 3.640 -492.39458959
(15.1541270, -6.3348717, -18.0093933, -0.0242983, -0.4516311, -0.0172189, -0.8917076,  3.6750299,  4.6832558,  4.4768615,  6.3451436,  8.5165587,  4.6471230,  5.7153798,  8.2981069,  0.8750816,  1.4748505,  7.4360819,  2.3117793,  9.5627373,  3.6666411,  6.9054167,  4.5755753, -0.2689594,  3.3726166,  5.9381686,  1.7421269)    0    0 190.72525458  1 3.800 155.13792600
( 7.6875060, -9.6417515, -6.3080896,  0.3382322, -0.6924425, -0.6069099, -0.1943778,  3.0163252,  3.2522644,  2.2051922,  2.7599763,  4.9519795,  7.3476416,  0.5835339,  4.8821168,  5.4448509,  4.2431003,  6.8659523, -0.0175334, -1.6469754,  4.8084738,  7.3949965,  3.3077891,  3.5268586,  0.9473655,  5.1822308,  2.1677290)    0    0 -1549.16026637  5 3.160 -943.04051317
( 8.6574622, -3.3814571, -9.2680805, -0.4784766,  0.8547524, -0.0559249,  0.1932122,  4.0161851,  8.6208864,  4.9678034,  7.3662903,  6.4231384,  1.9437068,  3.2445169,  4.4605955,  2.1583340,  7.6816485, 10.5388863,  6.9560402,  2.5829286,  3.8820502,  5.0942966,  6.6547265,  3.8973991,  6.0771871,  4.6799130,  5.6481124)    0    0 -473.82107304  2 3.240 -105.75139232
( 5.7628285, -14.1681955, -11.0508200, -0.4426003,  0.0286446, -0.8589357,  0.2559568,  2.3083762,  4.5376798, -2.1402468,  0.2767365, -1.6298553,  5.2134510,  7.8809077,  2.5835888,  3.8962415,  5.7323389,  5.9492073,  8.9308842,  3.4847575,  8.4074688,  3.8573784, -0.6123220, 10.5919672,  2.1812714,  5.4965597,  8.4494740)    0    0 -16.94010037  0 3.960  -0.48691874
( 9.9461133, -6.0680830, -0.6782777, -0.5738761,  0.2338419, -0.6557376, -0.4312684,  6.5511440,  2.1622119,  4.6138563,  3.4396802,  6.9264362,  5.7867102,  3.8790511, -0.4025711,  2.7587762,  5.1842818, -0.7216479,  2.7556102,  6.5436784,  4.7645983, -0.7465322, -1.3782632,  2.4741085,  7.2074737,  7.1568683,  3.5974530)    0    0 -1128.87269638  1 3.640 -602.69326359
