#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
( 2.1224514, -5.2209572, -17.0236202,  0.9377897, -0.3056721, -0.0301899, -0.1618751,  2.4077539,  4.3191664,  2.3837037, -0.9065704,  2.6523116,  6.8961859,  5.4296854,  4.0845650,  4.3823404,  6.2267657,  0.9502895,  4.8324746,  0.0983338,  3.1786642,  5.3935121,  5.1201220,  4.4050262,  1.9031269,  6.7236437,  5.3649051)    0    0  55.02327004  2 3.560  79.67088201
(14.7693973, -1.3001109, -11.1111655, -0.6222689, -0.0474781,  0.2531255,  0.7392257,  6.2668470,  2.1354829,  8.2565564,  4.5826467,  7.6720726,  4.8101685,  2.0940803,  7.0816016,  5.4273224,  6.0809181,  0.9075434,  1.9006498,  4.9126963,  6.5199310,  4.9501965, 11.1475206,  3.9105178,  1.8514540,  5.3937574,  8.9674291)    0    0 238.08653821  1 3.960 157.19250478
(13.1297264, -5.4987790, -15.1199738,  0.5430680,  0.3114787, -0.7436258, -0.2346889,  3.2905082, -0.0240019,  4.5570089,  3.3294706,  4.9930951,  8.6509500,  5.9811332,  6.3796717,  6.7718625,  0.5896075,  2.9522038,  1.8580839,  1.8742943,  5.0207403, -0.0749538,  1.7978652,  1.9129979,  1.7219327,  8.0505408,  3.1335511)    0    0 302.89316396  1 4.120 203.13691180
( 2.5971775, -1.7652962, -13.5754296,  0.0913457, -0.9409262,  0.3260553,  0.0013315,  0.3262558,  4.7157744,  4.4959500, -0.2769876,  4.3231090,  5.0200994,  5.7700467,  5.3272278,  5.8646084,  0.6488684,  2.6027675,  6.6058213,  3.8469670,  7.1294880,  7.6209325,  0.4038228,  0.4554475,  4.1511102,  2.9745151,  8.1339349)    0    0 -1034.85019585  2 3.880 -151.33200251
( 7.9562083, -1.8958952, -10.2738529,  0.1519023, -0.9756012,  0.0372217,  0.1540864,  4.6184017,  3.4987580,  1.6003554,  3.2806129,  2.6918247,  6.9443602,  7.3876812,  1.9108266,  4.7449487,  4.8321385,  0.6769337,  6.0996258,  3.3179676,  4.4684112,  6.1683199,  5.9724200,  3.6227176,  0.2041750,  8.1897286,  7.1239327)    0    0 -679.44530238  2 3.000 -313.18173339
(10.2038350, -7.2464572, -8.6890290,  0.1627227, -0.2896738, -0.1350043,  0.9334796,  4.1838395, -1.0862560,  2.9276272,  5.9719174,  3.6558126,  4.2169819,  6.8045420,  1.2346824,  7.3352179, -0.5694903,  6.7648370,  8.6595371,  0.0882423,  6.2466061,  7.0067404,  5.2890809, -1.7939088, -1.6659399,  2.1587555,  4.9199606)    0    0 -104.96772799  0 4.200 -70.42447056
( 3.1425291, -4.1158467, -10.4650552,  0.0030980, -0.9573249,  0.2431263,  0.1562339,  1.7911349,  3.1749787,  5.7905706,  4.3904510,  6.4610047,  3.3743369,  8.5130908,  4.0411959,  4.1923126,  3.1423774, -1.9986778,  8.6839641,  7.3710061,  4.4670362,  5.3916979,  2.6753723,  3.5964968,  5.3231451,  4.6047189,  8.9317698)    0    0 -737.06262471  2 3.560 -425.55324647
(10.1295111,  2.0448705, -11.2382701, -0.7200561,  0.6877026, -0.0615737,  0.0690198,  4.3132227,  2.7881212,  8.7249647,  2.2988169,  4.1458750,  7.4520118,  8.7857570, -0.7339197,  3.5096996,  3.0574031,  5.5919344,  4.0114961,  4.8452554,  4.3738144,  5.8435000,  1.0108803,  4.6400975,  4.3877737,  1.2812236,  3.2992016)    0    0 103.78784836  1 3.720  93.86299485
(11.5725038,  1.3605848, -16.9862511,  0.6796484,  0.3657279,  0.2043932,  0.6021167,  9.7745073,  6.3431338,  5.3512491,  5.2608949,  4.5143814,  6.1677180,  5.0950207,  5.5963369,  2.9274086,  1.4104713,  4.0757093,  5.4513160,  5.5742754,  4.9666351,  3.8170310,  3.3321980,  4.7637821,  4.7142619,  6.8366024,  2.3295128)    0    0 126.89035587  4 2.680 119.50492345
( 4.3460896,  2.9768758, -8.0457105, -0.0063155, -0.4294878, -0.6251734,  0.6516583,  4.5949158,  3.0576738,  4.2833830,  3.8844286,  8.0903902,  5.2562176,  2.7548681, -0.9875816,  0.8775354,  5.2954584,  8.7040943,  0.7467244,  3.4650814,  5.6189351,  4.4176125, -1.1380316,  2.6182907,  4.7235363,  8.7515213,  3.9097655)    0    0 -1879.44350839  1 4.120 -1260.60489003
