#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(14.8901576,  3.7764310, -8.5762486,  0.4774993,  0.3022715,  0.8237448,  0.0455073,  6.4072269,  4.3905078,  5.5996735,  3.1701959,  3.9864679,  2.4166310, -0.6080724,  9.6180636,  2.5605985,  7.2461999,  6.8749914, -2.5033901, -1.3134161,  1.9574017,  6.6098203,  6.6139887,  7.9093344,  1.5677061,  2.5651858,  2.6221265)    0    0   5.00000000  0 0.200   0.00000000
(14.8764204, 11.5185511, -5.6751261, -0.1052434, -0.8014697, -0.4043771, -0.4278426,  1.2569179,  5.8094780,  8.0969053,  0.6070270,  2.1974881,  0.7743769,  5.2011650,  8.0121254,  8.3746250,  3.0515769,  3.2889774,  6.8677671,  4.1183682,  7.5711500,  3.7354912,  0.9812159,  0.2429983,  1.4664618, -0.4057893,  5.5447414)    0    0   5.00000000  0 0.200   0.00000000
(17.6600685, -0.5406255, -3.7642353,  0.0385121,  0.1382544,  0.7163655, -0.6828053, -3.5211483,  2.1339508,  1.5147284, -0.0490138,  4.3717981,  6.3231006,  2.2573388,  2.3585820,  2.4573763,  5.3475359,  4.6716875,  6.5969519,  4.8394812,  6.1059812,  4.3504846,  7.5995687,  4.9805055,  6.9182401,  2.4974508,  9.6331286)    0    0   5.00000000  0 0.200   0.00000000
(20.0981304,  8.0095957, -0.2094978,  0.5779074,  0.7109990,  0.2060591, -0.3435741,  6.7515585, -1.5763410,  2.4478919,  7.9788767,  7.5406395,  3.9652346,  5.2363755,  3.5337046,  2.5187610,  8.4821918,  3.5854861,  5.5585687,  0.1409450,  9.7486798,  4.6771459,  5.2422332,  5.9328286,  6.9511308,  4.1830423,  2.9955959)    0    0   5.00000000  0 0.200   0.00000000
(15.9476643,  9.6511981, -10.0273394,  0.2379200, -0.6035477, -0.3444538, -0.6785837,  5.8767262,  2.9437405,  7.7275585, -0.4472547,  2.4339861,  6.5566350,  2.9484830,  2.4155258,  5.2597993,  3.3126389, -3.8696617,  3.7454152,  7.0389996,  0.6012925,  9.0850054,  6.3638956,  7.1280897, -1.6899457,  6.4670855, -2.0723038)    0    0   5.00000000  0 0.200   0.00000000
(24.4506999,  3.1525448, -9.7937878, -0.4288284, -0.7605992,  0.1000508, -0.4770586, -0.0492208,  5.8120670,  2.2077743,  4.0113366,  5.0403944,  5.2830185,  0.7571784,  3.4401412,  5.2187981,  2.3769080,  3.0728560,  2.6027971,  9.5978386,  6.8250028,  4.8328275,  7.8052676,  7.3083551,  4.3038995,  4.2667041,  3.0463046)    0    0   5.00000000  0 0.200   0.00000000
(15.1282936, 10.9276250, -2.6457100, -0.2043581, -0.5390077,  0.6780370, -0.4560419,  4.2497457,  4.0914655,  4.7935698,  5.4251910,  8.0097982,  6.2360347,  6.5152335,  1.4081193,  3.1749179,  8.1962778,  0.4450582,  2.3212263,  6.2119530,  5.8702311,  0.3969178,  5.8626552,  3.1991075,  3.2863861,  6.6055280,  3.6436459)    0    0   5.00000000  0 0.200   0.00000000
(21.9861069,  0.3441436,  1.1830291, -0.2185153,  0.7860240,  0.1680555, -0.5533306,  3.6666705,  7.1242226, 11.1619425,  9.6217794,  2.0078113,  5.2944600,  1.1464259,  7.9270606,  2.6584823, -1.2256329,  5.1007385,  2.5695346, -1.9335552,  4.0289110,  6.0333023,  8.2491352,  5.6458398,  3.1798321,  1.1034928,  6.4001249)    0    0   5.00000000  0 0.200   0.00000000
(18.3063925,  1.2877133, -0.8515211, -0.5410219,  0.5102224,  0.6663349, -0.0544642,  3.4492532,  5.7346724,  2.0237085,  1.7355192,  1.7208515,  2.7215016,  3.9539148,  9.1510809,  1.2981532,  8.9569578,  2.4043524,  2.3298239,  0.7819952,  9.1437329, -0.3739241, -0.1418020, -1.2341233,  6.7673071,  6.1770372,  2.6642791)    0    0   5.00000000  0 0.200   0.00000000
(18.6955763,  1.2909022,  1.7283322, -0.7271881, -0.5705639,  0.0303671,  0.3804368,  5.3418746,  3.2124542,  5.4447365,  4.7464429, -3.6719173,  6.7055251,  2.8732351,  2.7308034,  3.5123267,  7.2778063,  4.4670718,  2.6404498,  4.4727980,  5.8045221,  6.1743158,  3.2471092, -0.3101098,  2.9308156,  3.7165631,  3.7731372)    0    0   5.00000000  0 0.200   0.00000000
( 9.6139233,  1.6578987, -4.9985821,  0.6136816, -0.2221146,  0.4540622,  0.6065373, -1.1943299, 12.5257939,  4.2698053,  2.8829387,  3.1300772,  5.7287060,  3.2196445,  6.5213363,  2.3398209, -3.8446033,  0.9039430,  5.0493342, -1.6643633,  3.9724693,  2.5356156,  0.1819295,  8.6248079,  3.0093555,  6.2794619,  1.3128574)    0    0   5.00000000  0 0.200   0.00000000
(15.9394188,  8.5959321,  1.3993365, -0.5044124,  0.0000888, -0.8089279,  0.3019996,  1.6969685,  6.2933635,  5.9975186,  0.6557905,  0.6152017,  0.1354384,  2.4408192,  0.5426159, -2.5714641, -0.8517926, -0.1061261,  6.9588943,  0.8007020,  4.6952065, -4.3502476,  1.5487355,  2.5026850,  6.7023833,  3.6365394,  6.6467891)    0    0   5.00000000  0 0.200   0.00000000
(22.9359041,  1.6564356, -10.8540968,  0.1221200,  0.4394706,  0.8180832,  0.3502744,  5.1942885,  1.0787647, -3.7530932,  5.8239970,  6.9864584,  0.5886433,  3.1627794,  6.1460616,  3.8446212,  4.7359609,  2.8085916,  4.4811125, -1.9518460,  1.7677693, -1.9888840,  1.9972108,  8.6000281,  4.9097158,  4.9895916,  6.3140241)    0    0   5.00000000  0 0.200   0.00000000
(20.6358866,  4.4341187, -4.3802457,  0.6184547, -0.4438488, -0.5678957,  0.3130600,  5.7208080,  2.6204463,  7.8372751,  2.9422155,  1.9168042,  0.8137518,  3.9273429, -3.1699579,  0.0382893,  2.4932595, -0.3463024,  4.7224694,  6.9145718,  7.4458189,  3.3504930,  3.3596611, -0.1787390,  3.2692342,  6.9864014, -2.6523021)    0    0   5.00000000  0 0.200   0.00000000
(13.7326044, -3.8190498, -7.6601638, -0.4204834,  0.0052919,  0.5409906, -0.7283507,  4.2543440,  6.9874082,  4.7395003,  3.9632151,  4.1383613,  3.1931728,  3.0879502, -3.1056472,  4.0391224,  6.8108252,  6.4033867,  8.7058737,  0.9103211, -0.9281360, 10.4438359,  5.5099477,  0.1390255, 10.0225339,  2.1889119,  3.9789765)    0    0   5.00000000  0 0.200   0.00000000
(12.9368533, -4.0829409, -5.0175687,  0.9970268, -0.0298396, -0.0590114,  0.0395582,  4.7530149,  8.2352739, -2.9943958,  5.2403651, -0.8274692,  5.0896710,  5.8071215,  0.5101437,  3.8257442,  9.6277558,  7.1701881,  3.0802335,  0.9663097, -0.4353362,  4.6583643, -1.6553786,  1.0449514,  6.5362455, 10.8215014,  9.2781526)    0    0   5.00000000  0 0.200   0.00000000
(16.5792061, -6.5079790, -3.9651110, -0.6527304,  0.4903842,  0.5264853,  0.2372330,  6.0932225,  5.9356570,  7.4877585,  8.9141665,  3.4253280,  9.3255250,  1.0148107,  2.2433107, -0.3702708, -2.0372447,  1.2342913,  0.7084184,  2.2151642,  5.1733913,  0.6243406, -1.8588247,  5.7389938,  4.8213532,  5.9848438,  2.3016130)    0    0   5.00000000  0 0.200   0.00000000
(21.0249200,  4.1350548, -12.5209293,  0.3680428, -0.9283267, -0.0432376, -0.0297405,  5.8026799,  4.1766936,  1.4554699, -5.3629954,  3.2809291,  8.4857575,  2.1979445,  1.0079476,  0.3810771,  3.6621920,  2.2307123,  5.0619255, -3.6508755,  2.4091657,  0.0241746,  5.0587993,  8.6979749,  5.0614252,  8.9675530, -2.7869613)    0    0   5.00000000  0 0.200   0.00000000
(10.1827558, -4.5530518, -7.3966426, -0.2761681,  0.5579418,  0.7666391, -0.1571513, -1.6732638,  7.8551748,  3.0675215,  2.2417006,  6.8314258,  3.5649733,  8.8808537,  1.5602309,  3.2981062,  7.3854899,  7.7945561,  3.4705613,  5.7384757,  7.2992064,  1.6454034, -0.8541147,  0.9373190,  1.2761673,  5.8200129,  6.6549226)    0    0   5.00000000  0 0.200   0.00000000
(11.5516609,  1.6906644, -11.7547222,  0.4196758, -0.6796535,  0.3057675, -0.5181211,  3.5351522, -0.0415958,  2.4535803, -1.8708926,  7.3847188,  4.8562587, -1.7465660, -1.4556833,  9.6430903,  4.8380308, -2.7453085,  7.4842578,  6.8311770,  4.6400892,  5.1708618,  1.6536572,  5.9101643,  3.3395111,  4.6171870,  4.8765641)    0    0   5.00000000  0 0.200   0.00000000
(12.2266478,  7.5741683, -11.4387691, -0.2732877,  0.1851907, -0.5429178,  0.7721778,  6.8733326,  8.0570592,  2.6057146,  3.5577103,  0.9684556, -0.1130358,  5.1858085,  4.2455211,  6.7107573, -0.2757585, -1.1883356,  9.4353185,  0.7780937,  8.8647312,  5.1463440,  2.7658290,  6.4041790,  5.1900580,  0.9932965,  1.8378700)    0    0   5.00000000  0 0.200   0.00000000
