#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
( 8.3433795,  1.8919689,  2.0393735, -0.6603841, -0.1862454,  0.3714537,  0.6254819,  4.1876711,  2.2520992,  3.6039819,  4.3695994,  1.9836685,  1.2789653,  1.3585902,  4.9968026,  6.3427467,  7.2684714,  4.9681731,  3.1414254, -0.8004437,  5.0731119,  1.9855904,  6.7743719, -0.4348469, -0.6621642,  4.3997619,  7.0894472)    0    0 -2818.26714694  5 3.240 -1880.12130327
(13.7947658,  7.3374724,  5.0320377, -0.6263713,  0.1161225,  0.6475300,  0.4181859,  4.5216417,  4.0789974, -0.2163539,  3.8880108,  2.1128038,  3.0041751,  2.2387987,  1.8852819,  6.2695859,  1.6062863,  4.1692938, -0.8801330,  1.7525712,  4.6320243,  5.7595859,  7.3942053,  3.2532239,  4.7857552,  5.1745327,  3.7621747)    0    0 -206.84921612  0 3.960 -100.02407581
(12.2706446, -2.0249066,  3.2390217, -0.0436542,  0.0172485,  0.9865583, -0.1565235,  6.7532136,  1.7412108,  2.9172539,  6.4192877,  1.8249501,  1.1142000,  1.6202303,  1.8568873,  4.0760240,  4.6079425,  4.7627099,  7.6333180, -1.2280778,  2.4347488,  1.7895571,  4.6470295, -1.0284406,  7.6648274,  8.3126118,  3.0240110)    0    0 -1047.99425390  2 3.560 -620.60747866
(11.9391810,  5.2813828, -0.6464145, -0.2584447, -0.5570738, -0.6361271,  0.4671374,  5.6322817,  1.3102879,  7.4182426, -1.2529155,  6.3846722, -1.0062835,  2.1902993, -2.6680763,  3.0037862,  3.7453705,  6.7084064,  4.8246944,  0.6164433,  4.3995238,  7.0040459,  4.8711024,  0.3308569,  4.0734527,  2.9817247,  1.4420988)    0    0 -1010.16659240  2 3.480 -565.01189226
(10.9740823,  8.1353336,  2.6467615,  0.1306006,  0.3764395, -0.5219270, -0.7542075,  3.5495396,  2.1127601,  0.6667589,  3.8888793,  1.3228231,  6.1579892,  1.4030144, -0.3363204,  0.5652372,  6.3359195, 11.3176403,  2.1516481,  5.7186239,  0.4163475,  3.9650393, 14.8704315,  3.3006466,  2.9001893,  3.6954351,  2.9365411)    0    0 -1592.02360801  5 3.400 -866.35676659
(16.5667966,  7.3319537, 10.0024085,  0.0777534,  0.4358378, -0.4890925, -0.7515240, -0.1662073,  2.8043759,  5.2663466,  6.3755844,  1.8650654,  1.5763975,  6.8457859,  3.5567080,  6.0210207,  1.4393071,  4.0485844,  2.3850661,  4.7783626,  5.8957712,  9.8592725,  2.4252926,  7.2372558,  0.1715467,  8.7205468,  3.4898451)    0    0 -65.82006479  2 3.640 -11.77160081
(10.3258175, -2.2613155, 13.6212935,  0.3818489, -0.4126448, -0.7338643,  0.3812597,  6.5981828,  4.8594475,  0.3198275,  1.5498666,  3.7163040,  5.4115509,  1.9727230,  1.5864973,  3.7003068,  7.1484380,  4.1720096,  2.9041226,  3.6666778,  3.0649277, -0.9315938,  7.0745780,  1.2207582,  6.9910777,  0.6657363,  2.0618146)    0    0 -150.10633947  2 3.320   1.72736869
( 9.0580535,  2.8866098, 13.1102067, -0.5032597, -0.2300954,  0.6771771,  0.4849916,  3.4102350,  2.7681864,  1.2882805,  3.2237071,  6.6850876,  4.3752119, -0.1639148,  6.3351577,  6.2019274,  9.5367541, -0.0706118,  1.8067767,  3.0053106,  6.4384675,  4.7119418,  3.3538606,  5.8729864,  5.1304651,  0.9708474,  0.8326826)    0    0 -614.35774310  4 3.000 -276.67717411
(21.4574820,  4.6121689,  8.3718129,  0.8199230,  0.3354941,  0.4310658, -0.1713251,  4.1293008,  6.5192368,  4.8737305, 10.7499980,  2.0134304,  2.5866835,  2.8341297,  3.4879095,  3.5205212,  0.7032321,  3.7049178,  2.0231830, -0.0384327,  6.2771578,  2.7152956,  0.9695731,  5.2397903,  7.4881799,  4.9500176,  7.0155772)    0    0 105.02378631  1 3.800  81.43386895
(11.1840557,  7.5583973,  2.8469261, -0.3446504, -0.3893997, -0.0353431,  0.8534254,  1.7965480,  3.2576497, -0.2717732,  5.7428653,  0.5872968,  3.8241529,  3.2025248,  4.5867028,  4.6321402,  7.8438095,  7.6194010,  5.6412838,  5.1975784,  4.2379217,  2.8448004,  1.0631029, -0.7007394,  7.3451944,  3.2509806,  3.7980925)    0    0 -1589.88517902  5 3.480 -1495.83463054
