#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
( 9.4559669, -8.5282931, -19.3544615, -0.3725304, -0.2131904,  0.3426813,  0.8356677,  0.8257738,  6.6671884,  3.3313655,  3.7145747,  7.0074832,  6.3326733,  2.6794264,  2.4832614,  2.7470082,  2.1570138,  3.3090658,  4.8676278,  3.0874478,  5.9856180,  3.2831454,  4.0407254, -1.7341867,  4.6079608,  5.4614212,  2.3082377)    0    0 165.32690296  2 3.880  65.11862373
( 6.2577645, -5.8655130, -19.2894239, -0.2080320, -0.6712248,  0.7018347, -0.1166535,  4.3772520,  8.0142869,  4.7444004,  3.3936704,  4.8880559,  3.1491715,  4.8051996,  5.6205896,  4.6066769,  5.6696126,  6.1610809,  6.8904105,  4.7183676,  3.1024312,  4.6507162,  4.3479991,  2.9909156,  7.9789682,  5.6223891,  3.5787874)    0    0 123.52761713  6 1.640 108.84485834
(12.1524113, -6.9258665, -3.5749943, -0.7575531,  0.4483009,  0.3415380,  0.3293803,  5.0108005, -1.0592494,  4.4806528,  0.1231500,  5.0752136,  3.4199021,  1.9789325, -2.9793152,  8.7699731, -3.3568669, 10.1668239,  3.5149945,  3.3135801,  1.8616497,  1.7568315,  1.0231697,  4.9063676,  5.9530420,  3.3327250, -1.2628791)    0    0 -161.97394642  0 4.040 -80.96871751
( 7.9124538, -10.2068364, -7.7304013, -0.7292982,  0.6227706,  0.1471599,  0.2421259,  2.2558268,  6.5032602,  2.2907540,  3.5155522, -0.7826846,  5.9473633,  6.4108784,  3.9120666, -0.2736227,  2.4694532,  5.4827889,  7.9097947,  6.5854210,  0.4119465,  7.7209043,  3.1786729,  3.9888106,  6.0328473,  6.2073156,  3.0286513)    0    0 -976.01445278  5 3.240 -542.76393629
(13.5957917,  0.4715457, -13.5527872, -0.5017935, -0.2418523,  0.4010021, -0.7272607,  3.1024569,  5.3425314,  0.8474892,  4.5157313,  0.7689755,  3.0393805,  0.0458399,  8.8072615, 10.4998112,  3.1021349,  4.7909344,  1.6788682,  7.8488979,  6.5531103,  1.5476270,  7.4152112,  3.5086766, -0.0135841,  7.1262433,  6.5106929)    0    0 -248.42130381  8 2.520 -191.53735591
(14.5860405, -7.0681758, -10.4915444, -0.4247182,  0.8004448,  0.4208422,  0.0423605,  8.0648673, -0.0428946,  4.1342201,  0.8520289,  6.6309925, -1.5108416,  5.3274270,  1.8086683,  7.5830571,  3.0395205, -4.3561828,  5.9304990,  3.4617367,  5.7315183,  1.1315380, -0.6828964,  3.8490435,  4.5094395,  0.0786550,  3.4931272)    0    0 265.70675675  0 4.200 178.19516044
( 1.4209772, -6.9461854, -16.7556427,  0.3948572,  0.7640000, -0.4958578,  0.1204129, -0.0795152,  5.1658592,  1.4935227,  9.5505074,  6.9123327,  3.0645452,  5.4796957,  5.7876863,  1.1395435, -0.6610191,  4.6944841,  4.8547899,  8.5563649,  3.7470552,  5.8397242,  2.4267989,  3.6557890,  4.4668756,  8.4441647,  5.4675628)    0    0  68.34802573  1 3.560  62.75451143
(14.6363605,  1.0477659, -9.5393440, -0.0882443, -0.8212044,  0.2670826, -0.4964908,  6.6390573,  1.5444895, -2.8662194, -1.2317414,  6.8856861,  3.5831252,  6.9128282,  1.2358483,  4.1219342,  4.8847423,  5.2563306,  4.1017869,  5.7974793,  3.1798426,  7.9906983,  4.8403396,  2.3451945,  4.4048082,  8.0670214,  3.2718371)    0    0 243.70313795  1 4.040 176.11596773
(13.4168749, -6.8728004, -16.4509653, -0.5319587, -0.1031216, -0.5489641, -0.6364152,  3.0836347,  7.5989366, -0.7591597,  2.5475957,  0.6610389,  3.4592887,  6.5892032,  3.1423347,  7.7177099,  8.2031341,  2.8568327,  3.3284332,  1.9432895, -0.6145480,  0.1592148,  2.0851714,  4.1747469,  1.6810738,  5.5583714,  4.4330738)    0    0 117.29328795  7 2.360 143.98029757
(17.9918671, -2.1721809, -9.7036308,  0.2649072,  0.6443525, -0.4650884,  0.5461931,  7.4275049,  3.9213164,  0.7538487,  2.5237902,  2.1450742,  2.1787722,  3.2036097,  4.7810691,  2.7795204,  2.3623280,  6.8838995, -0.6216567,  9.6199752,  2.8144226,  0.8696337,  3.6182395,  8.7080774, -0.6060658,  6.8464375,  2.3840009)    0    0 306.36847945  0 4.040 212.74955429
