#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
( 0.9773212, -11.8927691, -16.2850765, -0.7891169,  0.5198629,  0.1055348,  0.3096763,  1.6375165, 10.2630092,  4.7331739,  4.1600561,  4.2977702,  5.3298522,  2.7807710,  6.2269679,  3.8501489, -0.2752746,  4.7208219,  2.8580912,  0.5572118,  0.3799887,  4.0272187,  4.4388174,  4.1465404,  2.7291647,  3.4948482,  3.4851008)    0    0 -318.36506312  3 3.080 -140.78958844
(10.1106935, -7.5768273, -9.2629506,  0.0028953, -0.4544391, -0.3260090,  0.8289721,  5.3680052,  5.9866492, -0.8916587,  8.3195078, -0.7928925,  6.3125619,  8.4459357,  3.1372450,  6.5217082,  2.6316365,  5.1937668,  5.4815931,  7.1124392,  3.9056880,  0.3671663,  4.9211121,  2.5811001,  2.4211182,  8.4939125,  9.0650218)    0    0 -149.06147785  2 3.960 -41.94577289
( 8.9518416, -15.3615434, -15.9179557,  0.2328025,  0.4145490,  0.7233984,  0.5006464,  5.6091296,  4.8375242,  4.6082236,  1.2678422,  5.1406332,  1.9641896,  3.3825461,  5.2480661,  2.7260584,  5.3974045,  7.0060294,  9.6844864,  6.5165325,  1.6046986,  3.5463853,  7.2245843,  1.2994581,  3.2084355,  3.3466594,  5.8676011)    0    0  90.25680339  2 3.400  93.39146715
( 4.6519063, -1.4802547, -10.3308625, -0.4194979,  0.8321650, -0.3261837, -0.1585155,  3.2293664,  5.8710572,  6.7355974,  1.8874704,  3.2382824,  2.4324452,  6.6767464,  2.8656630,  2.1407455,  3.3844634,  2.3225913,  2.8704651,  3.3988445,  7.1542706,  4.6238682,  1.9621018,  4.1301055,  6.6790776,  1.0389972,  5.8753545)    0    0 -1137.83985114  4 2.920 -550.56734764
( 6.4624591, -2.4791401, -20.1391309, -0.2061685, -0.0907636, -0.5084403, -0.8311107,  9.1631520,  2.3545529,  4.8475477,  7.3511682,  7.8130699,  7.5523722, -2.4817674,  6.4530991,  4.6567339,  1.9467327,  2.4379191,  6.0229985,  4.1744011,  0.1881150,  4.2607194,  2.1505165, -1.8987818,  3.4888729, -3.8639720,  3.9871511)    0    0 204.36194165  0 3.880 150.68994680
( 4.8035065, -14.2766432, -8.1377073,  0.5750641, -0.3211490,  0.6894225, -0.3014319, -2.1210906,  6.0010424,  5.0585420,  3.3626613,  9.5490057, -1.7090195,  2.5212117,  9.1808093,  7.5315725,  6.3405830, -2.5884225,  5.6959352,  9.2223138,  1.8169160,  6.7871300,  3.7200239,  5.9996511,  3.6180872,  4.9207630,  2.0127331)    0    0 -530.72482336  0 4.200 -355.98923507
(10.4325973, -7.3139278, -9.0410561, -0.0232516, -0.4621382, -0.2465910,  0.8515166, -0.4262764,  6.0379854,  9.2705959,  0.6224714,  0.7159465,  1.4228655,  2.4709597,  1.0407852,  5.5824347,  2.1020167,  2.0843110,  3.5594906,  0.4293853,  8.2399853,  4.0749783,  2.5600940, -0.5684106,  4.3840643, -0.0291060,  4.9964478)    0    0 -118.01813523  0 4.040   8.09373220
( 9.6836951, -13.4870558, -10.2120198, -0.6131184, -0.5647027, -0.1865517, -0.5199954,  8.3311822,  3.8546668,  4.1898140,  5.6354689,  3.6271910,  2.0268846,  2.6552616,  2.8618488,  6.2977188,  4.3827809,  5.1468681,  2.5989337,  0.1860135,  3.8711712,  6.9721220,  0.4047629,  6.7695460,  3.7226591,  2.9298410,  2.9294104)    0    0 -10.79761573  4 3.160  75.97249431
(14.4758682, -11.1444602, -8.6733548, -0.2658052, -0.7939617,  0.2372592, -0.4926262,  3.6559196,  5.0242093,  5.9481926,  2.2415474, -0.1907432,  0.0645795,  6.8027340,  4.3436745,  5.7100068, 11.6646013,  0.0922033,  6.2676457,  0.2434460,  5.7501553,  7.4776354,  6.4142841,  2.7032103,  2.7183433,  0.6164377,  3.9466896)    0    0 385.16866504  1 4.040 273.90033592
(17.2621223, -5.7481569, -10.4779342,  0.2743522,  0.4387443, -0.0020778,  0.8557044,  3.7882604,  4.1792664,  3.8264307,  6.7909639, -0.3800720,  2.2955711,  3.9243540,  6.0470513, -4.4567601,  4.7286513,  1.5158398,  2.0905190,  8.3419984,  9.2410551,  4.0459894,  6.3862505,  7.1293799, -3.7553395,  2.0351212,  3.9116619)    0    0 292.95597898  0 4.200 196.47182056
